device_id,type,type_specific,size_inch,size_cm2,screen_body_ratio,resolution_pixel,resolution_p_width,resolution_p_lenght,resolution_ppi,resolution_ratio
11706,TFT,TFT LCD,5.5,78.1,74.0,720 x 1440,720.0,1440.0,293.0,18:9
10981,IPS,IPS LCD,6.1,91.3,78.1,720 x 1560,720.0,1560.0,282.0,5:9
10980,TFT,TFT LCD,5.0,64.5,71.4,480 x 960,480.0,960.0,215.0,18:9
10679,IPS,IPS LCD,6.52,102.6,82.0,720 x 1600,720.0,1600.0,269.0,20:9
10680,IPS,IPS LCD,6.52,102.6,82.0,720 x 1600,720.0,1600.0,269.0,20:9
10682,IPS,IPS LCD,6.1,91.3,78.6,720 x 1560,720.0,1560.0,282.0,5:9
11659,IPS,IPS LCD,6.52,102.6,82.3,720 x 1600,720.0,1600.0,269.0,20:9
10618,IPS,IPS LCD,6.22,96.6,80.7,720 x 1520,720.0,1520.0,270.0,19:9
10490,IPS,IPS LCD,6.52,102.6,82.9,720 x 1600,720.0,1600.0,269.0,20:9
10016,IPS,IPS LCD,6.22,96.6,81.6,720 x 1520,720.0,1520.0,270.0,19:9
10017,IPS,IPS LCD,6.22,96.6,81.6,720 x 1520,720.0,1520.0,270.0,19:9
10018,IPS,IPS LCD,6.22,96.6,81.3,720 x 1520,720.0,1520.0,270.0,19:9
10019,IPS,IPS LCD,5.5,78.1,74.6,720 x 1440,720.0,1440.0,293.0,18:9
10042,IPS,IPS LCD,6.7,115.8,79.7,720 x 1440,720.0,1440.0,240.0,18:9
9842,IPS,IPS LCD,6.52,102.6,82.1,720 x 1600,720.0,1600.0,269.0,20:9
9843,IPS,IPS LCD,5.5,78.1,72.5,480 x 960,480.0,960.0,195.0,18:9
10108,IPS,IPS LCD,8.0,185.6,70.9,800 x 1280,800.0,1280.0,189.0,16:10
9837,TFT,TN TFT LCD,7.0,137.9,62.2,600 x 1024,600.0,1024.0,170.0,16:9
9510,IPS,IPS LCD,5.5,78.1,77.5,720 x 1440,720.0,1440.0,293.0,18:9
9511,IPS,IPS LCD,5.0,64.5,72.3,480 x 960,480.0,960.0,215.0,18:9
9985,TFT,TFT LCD,5.0,64.5,71.4,480 x 960,480.0,960.0,215.0,18:9
9574,IPS,IPS LCD,5.0,68.9,67.2,480 x 854,480.0,854.0,196.0,16:9
9291,IPS,IPS LCD,6.0,93.8,77.1,1080 x 2180,1080.0,2180.0,402.0,18:9
9012,IPS,IPS LCD,5.7,83.8,77.4,720 x 1440,720.0,1440.0,282.0,18:9
9004,IPS,IPS LCD,6.0,92.9,75.5,1080 x 2160,1080.0,2160.0,402.0,18:9
9084,IPS,IPS LCD,5.7,83.8,76.3,720 x 1440,720.0,1440.0,282.0,18:9
9085,IPS,IPS LCD,5.5,78.1,77.1,720 x 1440,720.0,1440.0,293.0,18:9
9086,IPS,IPS LCD,5.3,72.5,69.6,480 x 960,480.0,960.0,203.0,18:9
8989,IPS,IPS LCD,6.0,92.9,75.9,720 x 1440,720.0,1440.0,268.0,18:9
9093,TFT,TFT,10.1,295.8,74.8,1280 x 800,1280.0,800.0,149.0,16:10
9094,TFT,TFT,7.0,137.9,65.6,600 x 1024,600.0,1024.0,170.0,16:9
8844,IPS,IPS LCD,5.2,74.5,69.7,1080 x 1920,1080.0,1920.0,424.0,16:9
8832,IPS,IPS LCD,5.2,74.9,69.3,1080 x 1920,1080.0,1920.0,423.0,16:9
8843,IPS,IPS LCD,6.0,99.2,76.3,1080 x 1920,1080.0,1920.0,367.0,16:9
8569,IPS,IPS LCD,5.2,74.5,70.8,1080 x 1920,1080.0,1920.0,424.0,16:9
8377,IPS,IPS LCD,5.0,68.9,68.4,720 x 1280,720.0,1280.0,294.0,16:9
8298,IPS,IPS LCD,5.5,83.4,71.8,720 x 1280,720.0,1280.0,267.0,16:9
8205,AMOLED,Super AMOLED,5.0,68.9,68.7,720 x 1280,720.0,1280.0,294.0,16:9
8157,IPS,IPS LCD,5.0,68.9,67.3,480 x 854,480.0,854.0,196.0,16:9
8449,AMOLED,AMOLED,5.5,83.4,71.9,1080 x 1920,1080.0,1920.0,401.0,16:9
7896,AMOLED,AMOLED,5.5,83.4,71.9,1440 x 2560,1440.0,2560.0,534.0,16:9
7897,IPS,IPS LCD,5.2,74.5,69.9,1080 x 1920,1080.0,1920.0,424.0,16:9
8167,IPS,IPS LCD,6.0,99.2,68.2,540 x 960,540.0,960.0,184.0,16:9
8230,TFT,TFT,5.5,83.4,70.6,720 x 1280,720.0,1280.0,267.0,16:9
7776,TFT,TFT,5.0,68.9,68.3,480 x 854,480.0,854.0,196.0,16:9
7720,IPS,IPS LCD,5.5,83.4,70.6,720 x 1280,720.0,1280.0,267.0,16:9
7570,IPS,IPS LCD,5.0,68.9,67.1,720 x 1280,720.0,1280.0,294.0,16:9
7190,IPS,IPS LCD,5.5,83.4,71.7,720 x 1280,720.0,1280.0,267.0,16:9
7234,TFT,TFT,4.5,55.8,64.0,540 x 960,540.0,960.0,245.0,16:9
7081,IPS,IPS LCD,5.5,83.4,72.7,1080 x 1920,1080.0,1920.0,401.0,16:9
7080,IPS,IPS LCD,4.7,60.9,68.7,720 x 1280,720.0,1280.0,312.0,16:9
7098,TFT,TFT,8.0,185.6,71.6,800 x 1280,800.0,1280.0,189.0,16:10
7097,TFT,TFT,7.0,137.9,66.2,600 x 1024,600.0,1024.0,170.0,16:9
7096,TFT,TFT,7.0,137.9,65.7,600 x 1024,600.0,1024.0,170.0,16:9
7095,TFT,TFT,7.0,137.9,65.7,600 x 1024,600.0,1024.0,170.0,16:9
6936,IPS,IPS LCD,9.6,267.2,74.4,800 x 1280,800.0,1280.0,157.0,16:10
6934,TFT,TFT,4.5,55.8,64.8,480 x 854,480.0,854.0,218.0,16:9
6933,TFT,TFT,4.0,45.5,58.5,480 x 800,480.0,800.0,233.0,5:3
6979,TFT,TFT,3.5,36.5,52.4,320 x 480,320.0,480.0,165.0,3:2
6774,TFT,TFT,4.0,45.5,58.2,480 x 800,480.0,800.0,233.0,5:3
6773,TFT,TFT,3.5,36.5,52.4,320 x 480,320.0,480.0,165.0,3:2
6732,IPS,IPS LCD,5.0,68.9,67.8,540 x 960,540.0,960.0,220.0,16:9
6712,TFT,TFT,3.5,36.5,52.4,320 x 480,320.0,480.0,165.0,3:2
6657,TFT,TFT,4.5,55.8,64.4,480 x 854,480.0,854.0,218.0,16:9
6656,TFT,TFT,4.5,55.8,64.4,480 x 854,480.0,854.0,218.0,16:9
7154,IPS,IPS LCD,5.0,68.9,68.0,540 x 960,540.0,960.0,220.0,16:9
7153,IPS,IPS LCD,4.0,45.5,58.1,480 x 800,480.0,800.0,233.0,5:3
6655,IPS,IPS LCD,8.0,185.6,69.4,800 x 1280,800.0,1280.0,189.0,16:10
6654,IPS,IPS LCD,8.0,185.6,72.8,1200 x 1920,1200.0,1920.0,283.0,16:10
6653,IPS,IPS LCD,6.0,99.2,75.8,1080 x 1920,1080.0,1920.0,367.0,16:9
6619,TFT,TFT,3.5,36.5,52.3,320 x 480,320.0,480.0,165.0,3:2
6599,TFT,TFT,4.5,55.8,62.0,480 x 854,480.0,854.0,218.0,16:9
6516,TFT,TFT,4.0,45.5,58.0,480 x 800,480.0,800.0,233.0,5:3
6153,IPS,IPS LCD,5.9,96.0,70.0,720 x 1280,720.0,1280.0,249.0,16:9
6152,IPS,IPS LCD,5.0,68.9,67.9,540 x 960,540.0,960.0,220.0,16:9
6151,TFT,TFT,4.0,45.5,57.5,480 x 800,480.0,800.0,233.0,5:3
6139,IPS,IPS LCD,4.5,55.8,68.1,540 x 960,540.0,960.0,245.0,16:9
6138,TFT,TFT,3.5,36.5,52.4,320 x 480,320.0,480.0,165.0,3:2
6134,IPS,IPS LCD,5.0,68.9,72.4,720 x 1280,720.0,1280.0,294.0,16:9
6130,IPS,IPS LCD,5.0,68.9,72.4,540 x 960,540.0,960.0,220.0,16:9
6135,IPS,IPS LCD,4.5,55.8,67.9,540 x 960,540.0,960.0,245.0,16:9
6131,IPS,IPS LCD,4.5,55.8,68.1,540 x 960,540.0,960.0,245.0,16:9
6132,TFT,TFT,2.8,24.3,44.5,240 x 320,240.0,320.0,143.0,4:3
5937,IPS,IPS LCD,5.0,68.9,71.0,1080 x 1920,1080.0,1920.0,441.0,16:9
5938,IPS,IPS LCD,5.5,83.4,71.3,540 x 960,540.0,960.0,200.0,16:9
5741,TFT,TFT,4.5,55.8,63.9,540 x 960,540.0,960.0,245.0,16:9
5740,TFT,TFT,4.0,45.5,58.6,480 x 800,480.0,800.0,233.0,5:3
5693,TFT,TFT,5.0,68.9,68.0,480 x 854,480.0,854.0,196.0,16:9
5692,TFT,TFT,4.5,55.8,62.5,480 x 854,480.0,854.0,218.0,16:9
5687,TFT,TFT,4.0,45.5,58.0,480 x 800,480.0,800.0,233.0,5:3
5691,TFT,TFT,3.5,36.5,52.3,320 x 480,320.0,480.0,165.0,3:2
5671,IPS,IPS LCD,4.7,60.9,66.3,720 x 1280,720.0,1280.0,312.0,16:9
5672,IPS,IPS LCD,6.0,99.2,77.7,1080 x 1920,1080.0,1920.0,367.0,16:9
5668,IPS,IPS LCD,4.7,60.9,68.3,720 x 1280,720.0,1280.0,312.0,16:9
5669,IPS,IPS LCD,4.3,51.0,64.7,480 x 854,480.0,854.0,228.0,16:9
5449,TFT,TFT,7.0,139.5,61.8,480 x 800,480.0,800.0,133.0,5:3
5681,TFT,TFT,3.5,36.5,50.9,320 x 480,320.0,480.0,165.0,3:2
5318,IPS,IPS LCD,5.0,68.9,72.7,1080 x 1920,1080.0,1920.0,441.0,16:9
5319,TFT,TFT,3.5,36.5,50.9,320 x 480,320.0,480.0,165.0,3:2
5332,TFT,TFT,5.0,71.2,63.5,480 x 800,480.0,800.0,187.0,5:3
5231,AMOLED,AMOLED,4.65,59.6,64.7,720 x 1280,720.0,1280.0,316.0,16:9
5230,IPS,IPS LCD,4.66,59.9,66.7,540 x 960,540.0,960.0,236.0,16:9
5229,TFT,TFT,3.5,36.5,50.9,320 x 480,320.0,480.0,165.0,3:2
5228,TFT,TFT,3.5,36.5,51.8,320 x 480,320.0,480.0,165.0,3:2
5242,TFT,TFT,4.0,45.5,58.6,480 x 800,480.0,800.0,233.0,5:3
5226,IPS,IPS LCD,5.0,68.9,63.8,720 x 1280,720.0,1280.0,294.0,16:9
5218,IPS,IPS LCD,5.0,68.9,63.8,720 x 1280,720.0,1280.0,294.0,16:9
5139,TFT,TFT,3.5,36.5,52.2,320 x 480,320.0,480.0,165.0,3:2
5110,TFT,TFT,4.3,52.6,59.6,480 x 800,480.0,800.0,217.0,5:3
5165,TFT,TFT,4.3,52.6,59.6,480 x 800,480.0,800.0,217.0,5:3
5080,TFT,TFT,3.5,36.5,46.1,320 x 480,320.0,480.0,165.0,3:2
4663,TFT,TFT,3.5,36.5,50.9,320 x 480,320.0,480.0,165.0,3:2
4661,TFT,TFT,4.3,52.6,60.5,480 x 800,480.0,800.0,217.0,5:3
4659,TFT,TFT,3.2,30.5,46.5,320 x 480,320.0,480.0,180.0,3:2
4528,TFT,TFT,3.2,30.5,46.5,320 x 480,320.0,480.0,180.0,3:2
12558,OLED,Super Retina XDR OLED,6.7,110.2,88.0,1290 x 2796,1290.0,2796.0,460.0,5:9
12559,OLED,Super Retina XDR OLED,6.1,91.3,86.4,1179 x 2556,1179.0,2556.0,461.0,5:9
11773,OLED,LTPO Super Retina XDR OLED,6.7,110.2,88.3,1290 x 2796,1290.0,2796.0,460.0,5:9
11860,OLED,LTPO Super Retina XDR OLED,6.1,91.7,87.0,1179 x 2556,1179.0,2556.0,460.0,5:9
11862,OLED,Super Retina XDR OLED,6.7,109.8,87.4,1284 x 2778,1284.0,2778.0,458.0,5:9
11861,OLED,Super Retina XDR OLED,6.1,90.2,86.0,1170 x 2532,1170.0,2532.0,460.0,5:9
11410,IPS,Retina IPS LCD,4.7,60.9,65.4,750 x 1334,750.0,1334.0,326.0,16:9
11089,OLED,Super Retina XDR OLED,6.7,109.8,87.4,1284 x 2778,1284.0,2778.0,458.0,5:9
11102,OLED,Super Retina XDR OLED,6.1,90.2,86.0,1170 x 2532,1170.0,2532.0,460.0,5:9
11103,OLED,Super Retina XDR OLED,6.1,90.2,86.0,1170 x 2532,1170.0,2532.0,460.0,5:9
11104,OLED,Super Retina XDR OLED,5.4,71.9,85.1,1080 x 2340,1080.0,2340.0,476.0,5:9
10237,OLED,Super Retina XDR OLED,6.7,109.8,87.4,1284 x 2778,1284.0,2778.0,458.0,5:9
10508,OLED,Super Retina XDR OLED,6.1,90.2,86.0,1170 x 2532,1170.0,2532.0,460.0,5:9
10509,OLED,Super Retina XDR OLED,6.1,90.2,86.0,1170 x 2532,1170.0,2532.0,460.0,5:9
10510,OLED,Super Retina XDR OLED,5.4,71.9,85.1,1080 x 2340,1080.0,2340.0,476.0,5:9
10170,IPS,Retina IPS LCD,4.7,60.9,65.4,750 x 1334,750.0,1334.0,326.0,16:9
9846,OLED,Super Retina XDR OLED,6.5,102.9,83.7,1242 x 2688,1242.0,2688.0,458.0,5:9
9847,OLED,Super Retina XDR OLED,5.8,84.4,82.1,1125 x 2436,1125.0,2436.0,458.0,5:9
9848,IPS,Liquid Retina IPS LCD,6.1,90.3,79.0,828 x 1792,828.0,1792.0,326.0,5:9
9319,OLED,Super Retina OLED,6.5,102.9,84.4,1242 x 2688,1242.0,2688.0,458.0,5:9
9318,OLED,Super Retina OLED,5.8,84.4,82.9,1125 x 2436,1125.0,2436.0,458.0,5:9
9320,IPS,Liquid Retina IPS LCD,6.1,90.3,79.0,828 x 1792,828.0,1792.0,326.0,5:9
8858,OLED,Super Retina OLED,5.8,84.4,82.9,1125 x 2436,1125.0,2436.0,458.0,5:9
8131,IPS,Retina IPS LCD,5.5,83.4,67.4,1080 x 1920,1080.0,1920.0,401.0,16:9
8573,IPS,Retina IPS LCD,4.7,60.9,65.4,750 x 1334,750.0,1334.0,326.0,16:9
8065,IPS,Retina IPS LCD,5.5,83.4,67.7,1080 x 1920,1080.0,1920.0,401.0,16:9
8064,IPS,Retina IPS LCD,4.7,60.9,65.6,750 x 1334,750.0,1334.0,326.0,16:9
7969,IPS,IPS LCD,4.0,44.1,60.8,640 x 1136,640.0,1136.0,326.0,16:9
7243,IPS,IPS LCD,5.5,83.4,67.7,1080 x 1920,1080.0,1920.0,401.0,16:9
7242,IPS,IPS LCD,4.7,60.9,65.6,750 x 1334,750.0,1334.0,326.0,16:9
6665,IPS,IPS LCD,5.5,83.4,67.8,1080 x 1920,1080.0,1920.0,401.0,16:9
6378,IPS,IPS LCD,4.7,60.9,65.8,750 x 1334,750.0,1334.0,326.0,16:9
5685,IPS,IPS LCD,4.0,44.1,60.8,640 x 1136,640.0,1136.0,326.0,16:9
5690,IPS,IPS LCD,4.0,44.1,59.9,640 x 1136,640.0,1136.0,326.0,16:9
5070,IPS,IPS LCD,7.9,193.3,71.7,768 x 1024,768.0,1024.0,162.0,4:3
5061,IPS,IPS LCD,7.9,193.3,71.7,768 x 1024,768.0,1024.0,162.0,4:3
4910,IPS,IPS LCD,4.0,44.1,60.8,640 x 1136,640.0,1136.0,326.0,16:9
4212,IPS,IPS LCD,3.5,36.5,54.0,640 x 960,640.0,960.0,330.0,3:2
3275,IPS,IPS LCD,3.5,36.5,54.0,640 x 960,640.0,960.0,330.0,3:2
3716,IPS,IPS LCD,3.5,36.5,54.0,640 x 960,640.0,960.0,330.0,3:2
12380,AMOLED,Super AMOLED,5.92,84.6,84.8,1080 x 2400,1080.0,2400.0,445.0,20:9
11656,AMOLED,Super AMOLED,5.9,84.4,84.6,1080 x 2400,1080.0,2400.0,445.0,20:9
10892,AMOLED,Super AMOLED,6.67,107.4,84.2,1080 x 2400,1080.0,2400.0,395.0,20:9
10893,AMOLED,Super AMOLED,5.9,84.0,82.9,1080 x 2400,1080.0,2400.0,446.0,20:9
10393,AMOLED,Super AMOLED,6.67,107.4,84.2,1080 x 2400,1080.0,2400.0,395.0,20:9
10379,AMOLED,Super AMOLED,6.67,107.4,84.2,1080 x 2400,1080.0,2400.0,395.0,20:9
10296,AMOLED,AMOLED,6.59,106.6,79.9,1080 x 2340,1080.0,2340.0,391.0,5:9
10328,AMOLED,AMOLED,6.59,106.6,79.9,1080 x 2340,1080.0,2340.0,391.0,5:9
9770,AMOLED,AMOLED,6.59,106.6,80.3,1080 x 2340,1080.0,2340.0,391.0,5:9
9698,IPS,IPS LCD,6.4,100.5,83.8,1080 x 2340,1080.0,2340.0,403.0,5:9
9634,IPS,Super IPS LCD,6.26,98.7,81.4,1080 x 2246,1080.0,2246.0,398.0,7:9
9633,IPS,Super IPS LCD,6.26,98.7,81.4,1080 x 2246,1080.0,2246.0,398.0,7:9
9410,IPS,IPS LCD,6.26,97.8,82.0,1080 x 2280,1080.0,2280.0,403.0,19:9
9373,IPS,IPS LCD,5.45,86.5,82.8,720 x 1440,720.0,1440.0,247.0,16:10
9372,IPS,IPS LCD,5.45,76.7,72.5,720 x 1440,720.0,1440.0,295.0,18:9
9224,AMOLED,AMOLED,6.0,92.9,76.8,1080 x 2160,1080.0,2160.0,402.0,18:9
9194,IPS,IPS LCD,5.5,78.1,73.8,720 x 1440,720.0,1440.0,293.0,18:9
9173,IPS,IPS LCD,5.99,92.1,76.2,1080 x 2160,1080.0,2160.0,404.0,18:9
9096,IPS,IPS LCD,6.2,96.9,83.6,1080 x 2246,1080.0,2246.0,402.0,7:9
9061,IPS,IPS LCD,6.2,96.9,83.6,1080 x 2246,1080.0,2246.0,402.0,7:9
9068,IPS,IPS LCD,6.0,92.9,75.9,1080 x 2160,1080.0,2160.0,402.0,18:9
9097,IPS,IPS LCD,5.5,88.1,84.4,720 x 1440,720.0,1440.0,245.0,16:10
8953,IPS,IPS LCD,5.7,83.8,75.3,1080 x 2160,1080.0,2160.0,424.0,18:9
8866,AMOLED,AMOLED,5.2,74.5,70.0,1080 x 1920,1080.0,1920.0,424.0,16:9
8783,AMOLED,AMOLED,5.5,83.4,70.3,1080 x 1920,1080.0,1920.0,401.0,16:9
8782,IPS,IPS LCD,5.5,83.4,71.4,1080 x 1920,1080.0,1920.0,401.0,16:9
8892,IPS,IPS LCD,5.5,83.4,70.6,720 x 1280,720.0,1280.0,267.0,16:9
8862,IPS,IPS LCD,5.5,83.4,70.6,720 x 1280,720.0,1280.0,267.0,16:9
8808,AMOLED,AMOLED,5.5,83.4,72.4,1080 x 1920,1080.0,1920.0,401.0,16:9
8784,IPS,IPS LCD,5.5,83.4,70.6,720 x 1280,720.0,1280.0,267.0,16:9
8811,IPS,IPS LCD,5.2,74.5,67.6,720 x 1280,720.0,1280.0,282.0,16:9
8814,IPS,IPS LCD,5.5,83.4,70.4,720 x 1280,720.0,1280.0,267.0,16:9
8810,IPS,IPS LCD,5.5,83.4,70.4,720 x 1280,720.0,1280.0,267.0,16:9
8749,IPS,Super IPS LCD,5.5,83.4,70.4,720 x 1280,720.0,1280.0,267.0,16:9
8801,IPS,Super IPS LCD,7.9,193.3,70.8,1536 x 2048,1536.0,2048.0,324.0,4:3
8681,IPS,IPS LCD,5.5,83.4,71.2,720 x 1280,720.0,1280.0,267.0,16:9
8579,IPS,IPS LCD,5.0,68.9,68.1,720 x 1280,720.0,1280.0,294.0,16:9
8550,IPS,IPS LCD,5.2,74.5,67.7,720 x 1280,720.0,1280.0,282.0,16:9
8502,AMOLED,Super AMOLED,5.7,89.6,72.6,1440 x 2560,1440.0,2560.0,515.0,16:9
8509,AMOLED,AMOLED,5.5,83.4,70.2,1080 x 1920,1080.0,1920.0,401.0,16:9
8503,IPS,IPS LCD,6.9,134.0,70.3,600 x 1024,600.0,1024.0,172.0,16:9
8493,IPS,IPS LCD,7.9,193.3,69.0,1536 x 2048,1536.0,2048.0,324.0,4:3
8467,IPS,IPS LCD,5.0,68.9,67.6,720 x 1280,720.0,1280.0,294.0,16:9
8425,IPS,IPS LCD,5.5,83.4,72.3,1080 x 1920,1080.0,1920.0,401.0,16:9
8384,IPS,IPS LCD,5.5,83.4,71.8,1080 x 1920,1080.0,1920.0,401.0,16:9
8218,IPS,IPS LCD,9.7,291.4,74.0,1536 x 2048,1536.0,2048.0,264.0,4:3
8207,IPS,IPS LCD,5.2,74.5,67.7,720 x 1280,720.0,1280.0,282.0,16:9
8206,IPS,IPS LCD,5.5,83.4,73.6,1080 x 1920,1080.0,1920.0,401.0,16:9
8197,IPS,Super IPS+ LCD,5.2,74.5,68.6,1080 x 1920,1080.0,1920.0,424.0,16:9
8156,IPS,IPS LCD,5.2,74.5,67.7,720 x 1280,720.0,1280.0,282.0,16:9
8130,IPS,IPS LCD,6.8,127.5,72.8,1080 x 1920,1080.0,1920.0,324.0,16:9
8129,AMOLED,Super AMOLED,5.7,89.6,74.0,1080 x 1920,1080.0,1920.0,386.0,16:9
8106,IPS,Super IPS+ LCD,5.5,83.4,70.6,1080 x 1920,1080.0,1920.0,401.0,16:9
8111,IPS,IPS LCD,5.5,83.4,69.0,720 x 1280,720.0,1280.0,267.0,16:9
8262,IPS,IPS LCD,4.5,55.8,61.3,480 x 854,480.0,854.0,218.0,16:9
8097,IPS,IPS LCD,4.5,55.8,61.3,480 x 854,480.0,854.0,218.0,16:9
8095,IPS,IPS LCD,5.5,83.4,71.8,720 x 1280,720.0,1280.0,267.0,16:9
8045,IPS,IPS LCD,5.0,68.9,64.7,720 x 1280,720.0,1280.0,294.0,16:9
8048,IPS,IPS LCD,4.5,55.8,61.7,480 x 854,480.0,854.0,218.0,16:9
7866,IPS,IPS LCD,5.0,68.9,67.2,720 x 1280,720.0,1280.0,294.0,16:9
7733,IPS,IPS LCD,5.5,83.4,70.9,1080 x 1920,1080.0,1920.0,401.0,16:9
7577,IPS,IPS LCD,5.5,83.4,66.6,1080 x 1920,1080.0,1920.0,401.0,16:9
7368,IPS,IPS LCD,5.0,68.9,67.2,720 x 1280,720.0,1280.0,294.0,16:9
7476,IPS,IPS LCD,5.5,83.4,69.0,720 x 1280,720.0,1280.0,267.0,16:9
7475,IPS,IPS LCD,5.5,83.4,70.8,1080 x 1920,1080.0,1920.0,401.0,16:9
7479,IPS,IPS LCD,6.0,99.2,71.8,1080 x 1920,1080.0,1920.0,367.0,16:9
7757,IPS,IPS LCD,6.0,99.2,71.8,720 x 1280,720.0,1280.0,245.0,16:9
7477,IPS,IPS LCD,5.5,83.4,70.8,720 x 1280,720.0,1280.0,267.0,16:9
7478,TFT,TFT,5.0,68.9,67.1,720 x 1280,720.0,1280.0,294.0,16:9
7474,TFT,TFT,5.0,68.9,67.1,720 x 1280,720.0,1280.0,294.0,16:9
7473,IPS,IPS LCD,7.0,142.1,67.8,800 x 1280,800.0,1280.0,216.0,16:10
7444,IPS,IPS LCD,5.0,68.9,65.2,720 x 1280,720.0,1280.0,294.0,16:9
7378,IPS,IPS LCD,5.5,83.4,72.8,1080 x 1920,1080.0,1920.0,401.0,16:9
7255,IPS,IPS LCD,8.0,185.6,72.2,800 x 1280,800.0,1280.0,189.0,16:10
7256,IPS,IPS LCD,7.0,137.9,67.6,600 x 1024,600.0,1024.0,170.0,16:9
7261,IPS,IPS LCD,5.5,82.6,68.3,1080 x 1920,1080.0,1920.0,403.0,16:9
7044,IPS,IPS LCD,5.0,68.9,65.1,720 x 1280,720.0,1280.0,294.0,16:9
7120,IPS,IPS LCD,5.5,83.4,70.8,720 x 1280,720.0,1280.0,267.0,16:9
6917,IPS,IPS LCD,5.5,83.4,70.8,1080 x 1920,1080.0,1920.0,401.0,16:9
7045,IPS,IPS LCD,7.0,142.1,67.1,800 x 1280,800.0,1280.0,216.0,16:10
6982,IPS,IPS LCD,4.5,55.8,61.0,480 x 854,480.0,854.0,218.0,16:9
6953,IPS,IPS LCD,7.0,137.9,63.6,600 x 1024,600.0,1024.0,170.0,16:9
6918,IPS,IPS LCD,5.5,82.6,65.9,1080 x 1920,1080.0,1920.0,403.0,16:9
6897,IPS,IPS LCD,5.0,68.9,64.7,720 x 1280,720.0,1280.0,294.0,16:9
6737,IPS,IPS+ LCD,4.5,55.8,63.7,480 x 854,480.0,854.0,218.0,16:9
6630,IPS,IPS LCD,7.0,142.1,62.1,1200 x 1920,1200.0,1920.0,323.0,16:10
6629,IPS,IPS LCD,7.0,142.1,62.1,1200 x 1920,1200.0,1920.0,323.0,16:10
6429,IPS,IPS LCD,5.0,68.9,63.9,720 x 1280,720.0,1280.0,294.0,16:9
6428,IPS,IPS LCD,4.5,55.8,60.1,480 x 854,480.0,854.0,218.0,16:9
6414,IPS,IPS LCD,8.0,185.6,70.8,1200 x 1920,1200.0,1920.0,283.0,16:10
6413,IPS,IPS LCD,8.0,185.6,70.2,800 x 1280,800.0,1280.0,189.0,16:10
6412,IPS,IPS LCD,7.0,142.1,66.0,800 x 1280,800.0,1280.0,216.0,16:10
6394,IPS,IPS LCD,7.0,137.9,65.3,600 x 1024,600.0,1024.0,170.0,16:9
6519,IPS,Super IPS+ LCD,5.0,68.9,66.3,1080 x 1920,1080.0,1920.0,441.0,16:9
6238,IPS,Super IPS+ LCD,5.0,68.9,66.3,1080 x 1920,1080.0,1920.0,441.0,16:9
6120,IPS,Super IPS+ LCD,5.0,68.9,66.0,1080 x 1920,1080.0,1920.0,441.0,16:9
6853,IPS,IPS LCD,6.0,99.2,70.5,720 x 1280,720.0,1280.0,245.0,16:9
5953,IPS,IPS LCD,6.0,99.2,70.5,720 x 1280,720.0,1280.0,245.0,16:9
7160,IPS,IPS LCD,5.0,68.9,63.9,720 x 1280,720.0,1280.0,294.0,16:9
5952,IPS,IPS LCD,5.0,68.9,63.9,720 x 1280,720.0,1280.0,294.0,16:9
5891,IPS,Super IPS LCD,4.3,51.0,60.1,540 x 960,540.0,960.0,256.0,16:9
5706,IPS,Super IPS+ LCD,5.0,68.9,66.0,1080 x 1920,1080.0,1920.0,441.0,16:9
5675,IPS,IPS LCD,8.0,185.6,68.6,800 x 1280,800.0,1280.0,189.0,16:10
5674,IPS,IPS LCD,7.0,142.1,60.2,800 x 1280,800.0,1280.0,216.0,16:10
5494,IPS,Super IPS+ LCD,6.0,99.2,67.8,1080 x 1920,1080.0,1920.0,367.0,16:9
5329,IPS,IPS LCD,7.0,142.1,60.2,800 x 1280,800.0,1280.0,216.0,16:10
5328,IPS,Super IPS+ LCD,5.0,68.9,66.0,1080 x 1920,1080.0,1920.0,441.0,16:9
5249,LCD,LED-backlit LCD,7.0,137.9,59.0,600 x 1024,600.0,1024.0,170.0,16:9
5091,IPS,LED-backlit IPS LCD,7.0,142.1,59.6,800 x 1280,800.0,1280.0,216.0,16:10
5017,IPS,Super IPS+ LCD,4.7,60.9,64.1,720 x 1280,720.0,1280.0,312.0,16:9
4850,IPS,LED-backlit IPS LCD,7.0,142.1,59.6,800 x 1280,800.0,1280.0,216.0,16:10
4422,IPS,IPS LCD,7.0,142.1,61.0,800 x 1280,800.0,1280.0,216.0,16:10
3965,AMOLED,Super AMOLED,4.3,51.0,60.9,540 x 960,540.0,960.0,256.0,16:9
12603,AMOLED,AMOLED,6.78,111.0,90.5,1080 x 2400,1080.0,2400.0,388.0,20:9
12459,IPS,IPS LCD,6.8,111.6,84.2,720 x 1600,720.0,1600.0,258.0,20:9
12458,IPS,IPS LCD,6.8,111.6,82.7,720 x 1600,720.0,1600.0,258.0,20:9
12457,IPS,IPS LCD,6.5,102.0,81.7,720 x 1600,720.0,1600.0,270.0,20:9
12456,IPS,IPS LCD,6.26,101.1,81.0,480 x 960,480.0,960.0,171.0,18:9
12153,IPS,IPS LCD,6.5,102.0,81.5,720 x 1600,720.0,1600.0,270.0,20:9
12102,IPS,IPS LCD,6.5,102.0,81.6,720 x 1600,720.0,1600.0,270.0,20:9
